user_id,last_order_date,frequency,monetary,avg_basket,n_items_total,first_order_date,recency,customer_age_days,order_frequency_per_month,R_score,F_score,M_score,RFM_score,RFM_combined,segment
6366,2024-01-30,2,58.370000000000005,29.185000000000002,11,2024-01-11,31,50,1.2,3,1,1,311,1.6666666666666667,Potential Loyalists
6367,2024-02-22,9,355.32,39.48,67,2024-01-30,8,31,8.71,5,4,4,544,4.333333333333333,Champions
6368,2024-01-27,7,244.79,34.97,43,2023-12-30,34,62,3.39,3,4,4,344,3.6666666666666665,Loyal Customers
6369,2023-11-07,5,127.94,25.588,31,2023-10-06,115,147,1.02,1,3,2,132,2.0,At Risk
6370,2023-10-01,1,11.74,11.74,1,2023-10-01,152,152,0.2,1,1,1,111,1.0,Lost Customers
6371,2024-02-20,20,1231.56,61.577999999999996,232,2023-12-24,10,68,8.82,5,5,5,555,5.0,Champions
6372,2023-09-11,1,13.36,13.36,1,2023-09-11,172,172,0.17,1,1,1,111,1.0,Lost Customers
6373,2023-12-04,6,192.51,32.085,29,2023-10-30,88,123,1.46,2,3,3,233,2.6666666666666665,Loyal Customers
6374,2024-02-15,15,633.84,42.256,117,2024-01-04,15,57,7.89,4,5,5,455,4.666666666666667,Champions
6375,2024-02-22,14,630.39,45.027857142857144,114,2024-01-17,8,44,9.55,5,5,5,555,5.0,Champions
6376,2024-02-26,10,397.09,39.708999999999996,70,2024-01-31,4,30,10.0,5,4,4,544,4.333333333333333,Champions
6377,2023-11-29,3,55.620000000000005,18.540000000000003,12,2023-09-30,93,153,0.59,1,2,1,121,1.3333333333333333,Lost Customers
6378,2024-02-29,14,628.21,44.87214285714286,118,2024-01-30,1,31,13.55,5,5,5,555,5.0,Champions
6379,2024-02-02,9,282.15999999999997,31.35111111111111,57,2024-01-08,28,53,5.09,3,4,4,344,3.6666666666666665,Loyal Customers
6380,2023-12-24,1,38.22,38.22,7,2023-12-24,68,68,0.44,2,1,1,211,1.3333333333333333,Potential Loyalists
6381,2023-09-29,2,41.3,20.65,5,2023-08-30,154,184,0.33,1,1,1,111,1.0,Lost Customers
6382,2023-12-14,5,151.18,30.236,28,2023-10-17,78,136,1.1,2,3,3,233,2.6666666666666665,Loyal Customers
6383,2023-12-18,4,106.78,26.695,22,2023-10-22,74,131,0.92,2,2,2,222,2.0,Potential Loyalists
6384,2024-02-19,9,436.84,48.53777777777778,86,2024-01-29,11,32,8.44,5,4,4,544,4.333333333333333,Champions
6385,2023-10-04,1,21.58,21.58,4,2023-10-04,149,149,0.2,1,1,1,111,1.0,Lost Customers
6386,2024-02-04,12,548.51,45.70916666666667,102,2023-12-29,26,63,5.71,4,5,5,455,4.666666666666667,Champions
6387,2024-02-11,4,213.68,53.42,39,2024-02-04,19,26,4.62,4,2,3,423,3.0,Potential Loyalists
6388,2023-10-14,4,84.5,21.125,12,2023-08-09,139,205,0.59,1,2,2,122,1.6666666666666667,Lost Customers
6389,2024-02-02,16,698.02,43.62625,132,2023-12-27,28,65,7.38,3,5,5,355,4.333333333333333,Loyal Customers
6390,2024-02-07,7,305.65999999999997,43.66571428571428,51,2024-01-12,23,49,4.29,4,4,4,444,4.0,Champions
6391,2023-11-25,6,186.82,31.136666666666667,31,2023-10-25,97,128,1.41,1,3,3,133,2.3333333333333335,Loyal Customers
6392,2024-01-29,10,469.83,46.983,99,2023-12-28,32,64,4.69,3,4,4,344,3.6666666666666665,Loyal Customers
6393,2024-02-24,12,489.37,40.780833333333334,102,2024-01-22,6,39,9.23,5,5,4,554,4.666666666666667,Champions
6394,2024-02-07,5,139.68,27.936,27,2024-01-16,23,45,3.33,4,3,2,432,3.0,Potential Loyalists
6395,2023-12-24,2,49.44,24.72,7,2023-11-24,68,98,0.61,2,1,1,211,1.3333333333333333,Potential Loyalists
6396,2023-11-30,3,101.51,33.836666666666666,25,2023-10-17,92,136,0.66,1,2,2,122,1.6666666666666667,Lost Customers
6397,2024-02-15,12,612.98,51.08166666666667,118,2024-01-27,15,34,10.59,4,5,5,455,4.666666666666667,Champions
6398,2024-02-05,6,172.10000000000002,28.683333333333337,35,2024-01-07,25,54,3.33,4,3,3,433,3.3333333333333335,Loyal Customers
6399,2023-12-20,1,47.64,47.64,14,2023-12-20,72,72,0.42,2,1,1,211,1.3333333333333333,Potential Loyalists
6400,2024-01-29,13,604.69,46.51461538461539,108,2024-01-11,32,50,7.8,3,5,5,355,4.333333333333333,Loyal Customers
6401,2024-02-13,14,600.02,42.85857142857143,111,2024-01-06,17,55,7.64,4,5,5,455,4.666666666666667,Champions
6402,2024-02-26,19,1104.87,58.15105263157894,211,2024-01-15,4,46,12.39,5,5,5,555,5.0,Champions
6403,2023-12-26,3,98.15,32.71666666666667,18,2023-12-16,66,76,1.18,2,2,2,222,2.0,Potential Loyalists
6404,2024-02-14,6,262.64,43.77333333333333,59,2024-01-27,16,34,5.29,4,3,4,434,3.6666666666666665,Loyal Customers
6405,2023-11-23,4,116.6,29.15,25,2023-10-08,99,145,0.83,1,2,2,122,1.6666666666666667,Lost Customers
6406,2023-10-14,2,44.230000000000004,22.115000000000002,3,2023-09-14,139,169,0.36,1,1,1,111,1.0,Lost Customers
6407,2024-02-20,12,551.21,45.93416666666667,112,2024-01-25,10,36,10.0,5,5,5,555,5.0,Champions
6408,2023-11-27,3,54.0,18.0,8,2023-10-20,95,133,0.68,1,2,1,121,1.3333333333333333,Lost Customers
6409,2024-02-15,7,313.27,44.75285714285714,65,2024-01-27,15,34,6.18,4,4,4,444,4.0,Champions
6410,2024-02-17,13,786.91,60.53153846153846,152,2023-12-27,13,65,6.0,5,5,5,555,5.0,Champions
6411,2023-12-09,3,92.19,30.73,22,2023-11-17,83,105,0.86,2,2,2,222,2.0,Potential Loyalists
6412,2024-01-18,6,235.66,39.276666666666664,47,2024-01-08,43,53,3.4,3,3,3,333,3.0,Loyal Customers
6413,2023-09-18,1,19.38,19.38,5,2023-09-18,165,165,0.18,1,1,1,111,1.0,Lost Customers
6414,2024-01-31,5,173.1,34.62,30,2024-01-08,30,53,2.83,3,3,3,333,3.0,Loyal Customers
6415,2024-02-16,7,311.81,44.544285714285714,52,2024-02-09,14,21,10.0,4,4,4,444,4.0,Champions
6416,2024-01-25,3,109.34,36.446666666666665,17,2024-01-19,36,42,2.14,3,2,2,322,2.3333333333333335,Potential Loyalists
6417,2024-02-21,8,353.82,44.2275,65,2024-02-04,9,26,9.23,5,4,4,544,4.333333333333333,Champions
6418,2023-10-20,3,59.86,19.953333333333333,9,2023-08-21,133,193,0.47,1,2,1,121,1.3333333333333333,Lost Customers
6419,2023-12-14,5,175.91,35.182,36,2023-11-15,78,107,1.4,2,3,3,233,2.6666666666666665,Loyal Customers
6420,2024-02-04,7,258.38,36.91142857142857,44,2024-01-08,26,53,3.96,4,4,4,444,4.0,Champions
6421,2024-02-19,11,336.53,30.59363636363636,59,2024-01-28,11,33,10.0,5,4,4,544,4.333333333333333,Champions
6422,2023-11-26,2,76.89,38.445,12,2023-10-27,96,126,0.48,1,1,2,112,1.3333333333333333,Lost Customers
6423,2023-12-25,4,135.2,33.8,16,2023-10-13,67,140,0.86,2,2,2,222,2.0,Potential Loyalists
6424,2024-02-20,24,1312.53,54.68875,252,2023-12-23,10,69,10.43,5,5,5,555,5.0,Champions
6425,2024-02-20,17,994.23,58.484117647058824,197,2024-01-21,10,40,12.75,5,5,5,555,5.0,Champions
6426,2024-02-26,13,737.9300000000001,56.76384615384616,139,2024-01-27,4,34,11.47,5,5,5,555,5.0,Champions
6427,2024-01-14,7,217.12,31.017142857142858,45,2023-12-28,47,64,3.28,3,4,3,343,3.3333333333333335,Loyal Customers
6428,2023-12-27,10,313.85,31.385,63,2023-12-05,65,87,3.45,2,4,4,244,3.3333333333333335,Loyal Customers
6429,2024-02-09,16,702.48,43.905,149,2024-01-04,21,57,8.42,4,5,5,455,4.666666666666667,Champions
6430,2024-02-12,3,99.86,33.28666666666667,17,2024-01-27,18,34,2.65,4,2,2,422,2.6666666666666665,Potential Loyalists
6431,2024-02-16,8,265.57,33.19625,52,2024-02-04,14,26,9.23,4,4,4,444,4.0,Champions
6432,2024-02-29,8,398.02,49.7525,78,2024-02-17,1,13,18.46,5,4,4,544,4.333333333333333,Champions
6433,2023-11-11,2,68.00999999999999,34.004999999999995,11,2023-10-12,111,141,0.43,1,1,2,112,1.3333333333333333,Lost Customers
6434,2024-01-22,4,141.14,35.285,30,2024-01-10,39,51,2.35,3,2,2,322,2.3333333333333335,Potential Loyalists
6435,2024-01-21,6,219.67000000000002,36.61166666666667,39,2023-12-21,40,71,2.54,3,3,3,333,3.0,Loyal Customers
6436,2024-01-25,4,135.51,33.8775,25,2024-01-08,36,53,2.26,3,2,2,322,2.3333333333333335,Potential Loyalists
6437,2024-02-07,15,735.51,49.034,134,2023-12-30,23,62,7.26,4,5,5,455,4.666666666666667,Champions
6438,2023-07-29,2,46.09,23.045,7,2023-06-29,216,246,0.24,1,1,1,111,1.0,Lost Customers
6439,2024-01-30,6,169.29,28.215,32,2023-12-25,31,67,2.69,3,3,3,333,3.0,Loyal Customers
6440,2024-02-04,4,153.24,38.31,29,2023-12-27,26,65,1.85,4,2,3,423,3.0,Potential Loyalists
6441,2023-11-08,2,44.11,22.055,8,2023-10-09,114,144,0.42,1,1,1,111,1.0,Lost Customers
6442,2024-01-09,2,69.07000000000001,34.535000000000004,15,2023-12-12,52,80,0.75,2,1,2,212,1.6666666666666667,Potential Loyalists
6443,2024-01-08,3,81.96,27.319999999999997,20,2024-01-03,53,58,1.55,2,2,2,222,2.0,Potential Loyalists
6444,2024-02-12,14,568.61,40.615,98,2024-01-15,18,46,9.13,4,5,5,455,4.666666666666667,Champions
6445,2024-02-04,6,271.21999999999997,45.203333333333326,46,2024-01-21,26,40,4.5,4,3,4,434,3.6666666666666665,Loyal Customers
6446,2024-01-01,7,184.8,26.400000000000002,36,2023-12-10,60,82,2.56,2,4,3,243,3.0,Loyal Customers
6447,2024-01-18,9,295.69,32.85444444444445,62,2023-12-15,43,77,3.51,3,4,4,344,3.6666666666666665,Loyal Customers
6448,2023-12-22,5,139.85999999999999,27.971999999999998,36,2023-11-22,70,100,1.5,2,3,2,232,2.3333333333333335,At Risk
6449,2023-12-23,3,85.12,28.373333333333335,14,2023-12-09,69,83,1.08,2,2,2,222,2.0,Potential Loyalists
6450,2024-01-23,12,510.36,42.53,101,2023-11-24,38,98,3.67,3,5,4,354,4.0,Loyal Customers
6451,2024-02-24,12,507.55,42.295833333333334,93,2024-01-17,6,44,8.18,5,5,4,554,4.666666666666667,Champions
6452,2024-01-16,5,168.12,33.624,29,2024-01-01,45,60,2.5,3,3,3,333,3.0,Loyal Customers
6453,2024-02-19,10,415.91,41.591,78,2024-01-31,11,30,10.0,5,4,4,544,4.333333333333333,Champions
6454,2023-12-09,8,269.33,33.66625,56,2023-10-25,83,128,1.88,2,4,4,244,3.3333333333333335,Loyal Customers
6455,2023-12-27,3,83.74,27.91333333333333,13,2023-12-05,65,87,1.03,2,2,2,222,2.0,Potential Loyalists
6456,2024-01-30,5,179.28,35.856,29,2023-12-26,31,66,2.27,3,3,3,333,3.0,Loyal Customers
6457,2023-12-25,4,91.37,22.8425,18,2023-11-28,67,94,1.28,2,2,2,222,2.0,Potential Loyalists
6458,2024-02-10,10,310.09,31.008999999999997,64,2024-01-16,20,45,6.67,4,4,4,444,4.0,Champions
6459,2024-01-17,6,174.32999999999998,29.054999999999996,32,2023-11-16,44,106,1.7,3,3,3,333,3.0,Loyal Customers
6460,2024-02-20,11,477.45,43.404545454545456,91,2024-01-04,10,57,5.79,5,4,4,544,4.333333333333333,Champions
6461,2023-12-16,2,79.41,39.705,15,2023-11-25,76,97,0.62,2,1,2,212,1.6666666666666667,Potential Loyalists
6462,2023-12-26,5,157.8,31.560000000000002,29,2023-12-08,66,84,1.79,2,3,3,233,2.6666666666666665,Loyal Customers
6463,2024-02-27,11,491.79,44.70818181818182,84,2024-01-31,3,30,11.0,5,4,4,544,4.333333333333333,Champions
6464,2024-01-26,5,207.56,41.512,34,2023-12-24,35,68,2.21,3,3,3,333,3.0,Loyal Customers
6465,2023-11-03,3,46.83,15.61,15,2023-09-21,119,162,0.56,1,2,1,121,1.3333333333333333,Lost Customers
6466,2024-02-20,13,499.1,38.392307692307696,98,2023-12-21,10,71,5.49,5,5,4,554,4.666666666666667,Champions
6467,2023-12-19,3,113.88000000000001,37.96,25,2023-11-12,73,110,0.82,2,2,2,222,2.0,Potential Loyalists
6468,2023-09-13,1,37.95,37.95,9,2023-09-13,170,170,0.18,1,1,1,111,1.0,Lost Customers
6469,2023-10-09,1,21.05,21.05,4,2023-10-09,144,144,0.21,1,1,1,111,1.0,Lost Customers
6470,2024-02-02,6,198.6,33.1,36,2024-01-14,28,47,3.83,3,3,3,333,3.0,Loyal Customers
6471,2024-01-09,7,213.97,30.56714285714286,40,2023-12-12,52,80,2.62,2,4,3,243,3.0,Loyal Customers
6472,2023-10-02,1,35.95,35.95,4,2023-10-02,151,151,0.2,1,1,1,111,1.0,Lost Customers
6473,2024-01-29,8,241.91,30.23875,39,2024-01-05,32,56,4.29,3,4,4,344,3.6666666666666665,Loyal Customers
6474,2024-02-19,17,986.12,58.00705882352941,188,2024-01-11,11,50,10.2,5,5,5,555,5.0,Champions
6475,2024-02-29,14,830.15,59.29642857142857,159,2024-01-16,1,45,9.33,5,5,5,555,5.0,Champions
6476,2023-11-09,2,54.3,27.15,9,2023-10-22,113,131,0.46,1,1,1,111,1.0,Lost Customers
6477,2024-01-19,6,195.91,32.651666666666664,45,2023-12-26,42,66,2.73,3,3,3,333,3.0,Loyal Customers
6478,2024-02-05,3,135.3,45.1,29,2024-01-31,25,30,3.0,4,2,2,422,2.6666666666666665,Potential Loyalists
6479,2024-02-11,9,288.46,32.05111111111111,65,2024-01-08,19,53,5.09,4,4,4,444,4.0,Champions
6480,2024-01-10,1,27.12,27.12,2,2024-01-10,51,51,0.59,2,1,1,211,1.3333333333333333,Potential Loyalists
6481,2024-01-23,5,148.93,29.786,31,2024-01-13,38,48,3.12,3,3,3,333,3.0,Loyal Customers
6482,2023-10-05,1,28.1,28.1,4,2023-10-05,148,148,0.2,1,1,1,111,1.0,Lost Customers
6483,2023-12-13,1,31.05,31.05,6,2023-12-13,79,79,0.38,2,1,1,211,1.3333333333333333,Potential Loyalists
6484,2023-08-15,2,42.45,21.225,9,2023-07-16,199,229,0.26,1,1,1,111,1.0,Lost Customers
6485,2023-10-04,2,57.19,28.595,10,2023-09-04,149,179,0.34,1,1,1,111,1.0,Lost Customers
6486,2024-02-11,7,309.68,44.24,65,2024-01-25,19,36,5.83,4,4,4,444,4.0,Champions
6487,2024-01-05,2,46.94,23.47,12,2023-12-28,56,64,0.94,2,1,1,211,1.3333333333333333,Potential Loyalists
6488,2024-02-24,16,918.08,57.38,173,2024-01-08,6,53,9.06,5,5,5,555,5.0,Champions
6489,2023-10-09,2,51.03,25.515,6,2023-09-14,144,169,0.36,1,1,1,111,1.0,Lost Customers
6490,2024-02-09,9,403.19,44.79888888888889,76,2024-01-29,21,32,8.44,4,4,4,444,4.0,Champions
6491,2023-12-08,3,78.89,26.296666666666667,20,2023-10-26,84,127,0.71,2,2,2,222,2.0,Potential Loyalists
6492,2024-01-03,3,87.46,29.153333333333332,17,2023-11-22,58,100,0.9,2,2,2,222,2.0,Potential Loyalists
6493,2024-02-09,8,349.89,43.73625,66,2024-01-29,21,32,7.5,4,4,4,444,4.0,Champions
6494,2023-12-19,1,26.73,26.73,2,2023-12-19,73,73,0.41,2,1,1,211,1.3333333333333333,Potential Loyalists
6495,2024-02-13,13,784.82,60.370769230769234,145,2024-01-03,17,58,6.72,4,5,5,455,4.666666666666667,Champions
6496,2024-02-10,3,80.58,26.86,17,2024-02-06,20,24,3.75,4,2,2,422,2.6666666666666665,Potential Loyalists
6497,2024-01-07,7,238.36,34.05142857142857,38,2023-12-28,54,64,3.28,2,4,3,243,3.0,Loyal Customers
6498,2023-12-18,4,129.38,32.345,21,2023-11-26,74,96,1.25,2,2,2,222,2.0,Potential Loyalists
6499,2024-01-08,2,66.24,33.12,13,2023-12-31,53,61,0.98,2,1,2,212,1.6666666666666667,Potential Loyalists
6500,2023-10-29,1,25.28,25.28,5,2023-10-29,124,124,0.24,1,1,1,111,1.0,Lost Customers
6501,2024-01-27,9,366.5,40.72222222222222,64,2023-12-28,34,64,4.22,3,4,4,344,3.6666666666666665,Loyal Customers
6502,2024-01-24,3,80.05,26.683333333333334,20,2023-12-20,37,72,1.25,3,2,2,322,2.3333333333333335,Potential Loyalists
6503,2023-09-16,3,58.75,19.583333333333332,9,2023-07-30,167,215,0.42,1,2,1,121,1.3333333333333333,Lost Customers
6504,2024-02-14,5,128.45999999999998,25.691999999999997,28,2024-02-01,16,29,5.17,4,3,2,432,3.0,Potential Loyalists
6505,2024-02-25,19,1098.19,57.79947368421053,222,2024-01-07,5,54,10.56,5,5,5,555,5.0,Champions
6506,2023-09-25,3,120.19999999999999,40.06666666666666,23,2023-07-29,158,216,0.42,1,2,2,122,1.6666666666666667,Lost Customers
6507,2024-02-22,13,696.64,53.58769230769231,131,2024-01-08,8,53,7.36,5,5,5,555,5.0,Champions
6508,2024-02-10,2,78.92,39.46,17,2024-02-03,20,27,2.22,4,1,2,412,2.3333333333333335,Potential Loyalists
6509,2024-02-05,6,192.05,32.00833333333333,21,2024-01-20,25,41,4.39,4,3,3,433,3.3333333333333335,Loyal Customers
6510,2023-12-17,1,21.55,21.55,7,2023-12-17,75,75,0.4,2,1,1,211,1.3333333333333333,Potential Loyalists
6511,2024-02-15,4,193.34,48.335,35,2024-01-27,15,34,3.53,4,2,3,423,3.0,Potential Loyalists
6512,2024-02-15,12,543.35,45.27916666666667,99,2024-01-26,15,35,10.29,4,5,5,455,4.666666666666667,Champions
6513,2023-12-18,4,114.44,28.61,18,2023-09-28,74,155,0.77,2,2,2,222,2.0,Potential Loyalists
6514,2024-02-16,14,590.21,42.15785714285715,101,2024-01-25,14,36,11.67,4,5,5,455,4.666666666666667,Champions
6515,2024-02-26,6,210.03,35.005,42,2024-02-06,4,24,7.5,5,3,3,533,3.6666666666666665,Loyal Customers
6516,2023-11-20,4,129.29,32.3225,22,2023-11-02,102,120,1.0,1,2,2,122,1.6666666666666667,Lost Customers
6517,2024-01-01,5,191.56,38.312,30,2023-11-23,60,99,1.52,2,3,3,233,2.6666666666666665,Loyal Customers
6518,2024-01-20,3,83.49000000000001,27.830000000000002,13,2024-01-18,41,43,2.09,3,2,2,322,2.3333333333333335,Potential Loyalists
6519,2024-02-16,15,658.95,43.93,122,2024-01-19,14,42,10.71,4,5,5,455,4.666666666666667,Champions
6520,2023-09-26,3,52.85,17.616666666666667,13,2023-08-06,157,208,0.43,1,2,1,121,1.3333333333333333,Lost Customers
6521,2023-12-31,4,141.84,35.46,31,2023-12-19,61,73,1.64,2,2,2,222,2.0,Potential Loyalists
6522,2024-02-29,15,889.57,59.30466666666667,164,2024-02-03,1,27,16.67,5,5,5,555,5.0,Champions
6523,2024-02-29,11,476.26,43.29636363636364,74,2024-01-29,1,32,10.31,5,4,4,544,4.333333333333333,Champions
6524,2024-01-29,4,119.42999999999999,29.857499999999998,20,2024-01-11,32,50,2.4,3,2,2,322,2.3333333333333335,Potential Loyalists
6525,2023-11-20,2,25.33,12.665,6,2023-11-10,102,112,0.54,1,1,1,111,1.0,Lost Customers
6526,2024-01-24,17,793.8,46.69411764705882,147,2023-12-05,37,87,5.86,3,5,5,355,4.333333333333333,Loyal Customers
6527,2024-02-25,8,453.84000000000003,56.730000000000004,84,2024-02-06,5,24,10.0,5,4,4,544,4.333333333333333,Champions
6528,2024-02-04,4,155.64999999999998,38.912499999999994,26,2023-12-26,26,66,1.82,4,2,3,423,3.0,Potential Loyalists
6529,2024-02-19,16,992.1600000000001,62.010000000000005,177,2024-01-16,11,45,10.67,5,5,5,555,5.0,Champions
6530,2024-02-16,6,275.61,45.935,55,2024-02-06,14,24,7.5,4,3,4,434,3.6666666666666665,Loyal Customers
6531,2023-08-15,1,37.82,37.82,9,2023-08-15,199,199,0.15,1,1,1,111,1.0,Lost Customers
6532,2023-12-02,4,120.53999999999999,30.134999999999998,20,2023-10-24,90,129,0.93,1,2,2,122,1.6666666666666667,Lost Customers
6533,2024-02-18,14,782.17,55.86928571428571,155,2024-01-23,12,38,11.05,5,5,5,555,5.0,Champions
6534,2023-12-21,8,295.28,36.91,48,2023-11-27,71,95,2.53,2,4,4,244,3.3333333333333335,Loyal Customers
6535,2024-02-25,13,584.6,44.96923076923077,97,2024-01-18,5,43,9.07,5,5,5,555,5.0,Champions
6536,2024-02-08,13,577.34,44.41076923076923,94,2024-01-10,22,51,7.65,4,5,5,455,4.666666666666667,Champions
6537,2023-12-28,4,141.48000000000002,35.370000000000005,29,2023-12-02,64,90,1.33,2,2,2,222,2.0,Potential Loyalists
6538,2024-01-30,6,208.55,34.75833333333333,35,2024-01-10,31,51,3.53,3,3,3,333,3.0,Loyal Customers
6539,2024-01-12,3,109.53,36.51,20,2023-12-08,49,84,1.07,3,2,2,322,2.3333333333333335,Potential Loyalists
6540,2023-09-25,2,72.38,36.19,12,2023-08-26,158,188,0.32,1,1,2,112,1.3333333333333333,Lost Customers
6541,2024-01-19,9,368.71,40.967777777777776,79,2024-01-01,42,60,4.5,3,4,4,344,3.6666666666666665,Loyal Customers
6542,2023-11-01,3,61.730000000000004,20.576666666666668,11,2023-09-02,121,181,0.5,1,2,1,121,1.3333333333333333,Lost Customers
6543,2024-01-02,4,131.58,32.895,25,2023-12-20,59,72,1.67,2,2,2,222,2.0,Potential Loyalists
6544,2024-02-07,10,366.34,36.634,68,2023-12-23,23,69,4.35,4,4,4,444,4.0,Champions
6545,2023-12-22,2,45.57,22.785,8,2023-12-08,70,84,0.71,2,1,1,211,1.3333333333333333,Potential Loyalists
6546,2024-02-26,19,1124.05,59.16052631578947,229,2024-01-04,4,57,10.0,5,5,5,555,5.0,Champions
6547,2024-02-06,4,110.16,27.54,26,2024-01-08,24,53,2.26,4,2,2,422,2.6666666666666665,Potential Loyalists
6548,2023-12-18,4,115.17999999999999,28.794999999999998,28,2023-11-27,74,95,1.26,2,2,2,222,2.0,Potential Loyalists
6549,2024-02-02,12,487.6,40.63333333333333,98,2023-12-29,28,63,5.71,3,5,4,354,4.0,Loyal Customers
6550,2023-08-20,1,20.11,20.11,4,2023-08-20,194,194,0.15,1,1,1,111,1.0,Lost Customers
6551,2024-02-07,8,304.2,38.025,55,2024-01-22,23,39,6.15,4,4,4,444,4.0,Champions
6552,2023-12-29,4,90.33,22.5825,24,2023-11-14,63,108,1.11,2,2,2,222,2.0,Potential Loyalists
6553,2024-02-19,20,1098.85,54.942499999999995,207,2023-12-25,11,67,8.96,5,5,5,555,5.0,Champions
6554,2024-02-13,10,477.93,47.793,98,2024-01-17,17,44,6.82,4,4,4,444,4.0,Champions
6555,2024-02-12,6,178.82,29.80333333333333,32,2023-11-25,18,97,1.86,4,3,3,433,3.3333333333333335,Loyal Customers
6556,2023-09-05,3,77.17,25.723333333333333,10,2023-07-30,178,215,0.42,1,2,2,122,1.6666666666666667,Lost Customers
6557,2024-02-10,17,705.64,41.50823529411765,139,2024-01-01,20,60,8.5,4,5,5,455,4.666666666666667,Champions
6558,2023-10-21,3,62.02,20.673333333333336,11,2023-08-22,132,192,0.47,1,2,1,121,1.3333333333333333,Lost Customers
6559,2024-02-10,16,692.49,43.280625,133,2024-01-02,20,59,8.14,4,5,5,455,4.666666666666667,Champions
6560,2024-01-21,2,62.63,31.315,10,2024-01-16,40,45,1.33,3,1,1,311,1.6666666666666667,Potential Loyalists
6561,2024-02-04,5,150.45,30.089999999999996,30,2023-12-28,26,64,2.34,4,3,3,433,3.3333333333333335,Loyal Customers
6562,2024-02-18,22,1197.78,54.444545454545455,228,2024-01-01,12,60,11.0,5,5,5,555,5.0,Champions
6563,2023-10-17,2,47.15,23.575,13,2023-09-17,136,166,0.36,1,1,1,111,1.0,Lost Customers
6564,2024-02-10,4,112.35,28.0875,21,2024-01-25,20,36,3.33,4,2,2,422,2.6666666666666665,Potential Loyalists
6565,2023-11-29,6,168.15,28.025000000000002,31,2023-10-10,93,143,1.26,1,3,3,133,2.3333333333333335,Loyal Customers
6566,2024-02-19,7,203.79,29.11285714285714,29,2024-01-20,11,41,5.12,5,4,3,543,4.0,Loyal Customers
6567,2024-01-09,7,230.06,32.86571428571428,38,2023-12-20,52,72,2.92,2,4,3,243,3.0,Loyal Customers
6568,2023-12-27,8,259.77,32.47125,50,2023-11-30,65,92,2.61,2,4,4,244,3.3333333333333335,Loyal Customers
6569,2023-11-10,2,42.230000000000004,21.115000000000002,11,2023-10-24,112,129,0.47,1,1,1,111,1.0,Lost Customers
6570,2023-12-14,4,111.88,27.97,16,2023-10-16,78,137,0.88,2,2,2,222,2.0,Potential Loyalists
6571,2024-02-03,8,256.76,32.095,48,2024-01-02,27,59,4.07,4,4,4,444,4.0,Champions
6572,2023-12-09,7,198.44,28.34857142857143,39,2023-09-23,83,160,1.31,2,4,3,243,3.0,Loyal Customers
6573,2024-01-09,6,182.75,30.458333333333332,31,2023-12-01,52,91,1.98,2,3,3,233,2.6666666666666665,Loyal Customers
6574,2024-01-14,6,200.47,33.41166666666667,39,2023-12-20,47,72,2.5,3,3,3,333,3.0,Loyal Customers
6575,2024-01-06,2,82.17,41.085,16,2023-12-27,55,65,0.92,2,1,2,212,1.6666666666666667,Potential Loyalists
6576,2024-01-17,5,168.28,33.656,29,2023-12-26,44,66,2.27,3,3,3,333,3.0,Loyal Customers
6577,2023-12-03,3,96.87,32.29,20,2023-10-04,89,149,0.6,1,2,2,122,1.6666666666666667,Lost Customers
6578,2023-11-11,1,34.56,34.56,8,2023-11-11,111,111,0.27,1,1,1,111,1.0,Lost Customers
6579,2023-09-14,3,77.72,25.906666666666666,16,2023-07-18,169,227,0.4,1,2,2,122,1.6666666666666667,Lost Customers
6580,2023-12-08,6,162.35000000000002,27.058333333333337,30,2023-11-04,84,118,1.53,2,3,3,233,2.6666666666666665,Loyal Customers
6581,2024-02-21,3,106.66999999999999,35.556666666666665,31,2024-01-17,9,44,2.05,5,2,2,522,3.0,Potential Loyalists
6582,2023-12-20,2,67.75999999999999,33.879999999999995,8,2023-12-14,72,78,0.77,2,1,2,212,1.6666666666666667,Potential Loyalists
6583,2024-02-04,14,622.37,44.455,124,2023-12-07,26,85,4.94,4,5,5,455,4.666666666666667,Champions
